race,gender,relationship,age,hours-per-week,workclass,occupation,education,native-country,marital-status,Class-label
4,1,0,58,40,4,11,11,38,2,1
4,1,3,19,40,4,2,11,8,4,0
2,1,3,22,20,5,7,15,38,4,0
4,0,1,29,40,2,3,8,38,4,0
4,1,0,44,40,2,2,11,38,2,0
4,0,1,55,40,2,9,8,38,0,0
4,1,0,36,30,3,3,15,38,2,1
4,1,0,41,40,2,3,15,38,2,1
2,0,2,57,32,2,7,11,38,4,0
4,1,1,34,40,1,10,11,38,4,0
4,1,0,80,30,4,4,11,38,2,0
4,1,0,59,35,4,3,9,38,2,0
4,1,0,58,40,2,7,11,38,2,0
4,1,0,51,38,2,0,15,38,2,0
4,1,1,34,40,2,2,11,38,0,0
4,1,0,45,40,2,2,8,38,2,1
4,1,0,28,40,2,9,9,38,2,1
4,1,1,32,50,2,3,15,32,0,0
4,1,0,44,70,4,9,10,38,2,1
4,1,1,23,40,2,0,11,38,4,0
4,1,4,33,40,2,2,2,38,4,0
4,1,1,39,45,5,9,9,38,4,0
4,1,4,26,40,2,2,15,25,4,0
4,1,0,39,45,4,13,11,38,2,1
4,1,1,35,60,2,11,11,38,0,1
4,0,1,53,40,2,3,12,38,0,0
4,1,0,41,40,1,9,9,38,2,1
4,1,0,90,40,2,13,11,38,2,0
4,1,0,44,40,1,4,8,38,2,0
4,1,3,19,40,2,2,11,38,4,0
4,1,0,81,21,4,4,5,38,2,0
4,0,3,19,20,2,7,8,38,4,0
4,1,0,40,40,2,0,9,38,2,1
4,0,1,28,40,1,10,11,38,0,0
4,0,5,50,52,2,3,11,38,2,0
4,0,1,51,60,4,3,15,38,5,0
4,0,5,54,40,2,0,15,38,2,0
4,1,0,37,40,3,3,15,38,2,1
2,0,3,31,40,5,7,15,38,4,0
4,1,0,31,40,2,6,11,38,2,0
4,1,0,38,40,2,2,11,38,2,1
4,1,1,40,50,2,9,12,38,4,0
4,0,2,19,40,2,0,11,38,4,0
4,1,0,25,40,2,13,2,38,2,0
4,0,3,19,20,2,7,15,38,4,0
2,0,3,23,16,2,11,11,38,4,0
4,1,0,30,55,2,11,15,38,2,0
4,1,0,35,40,2,2,15,38,2,0
4,1,0,35,60,2,3,9,38,2,0
4,1,1,32,40,2,9,15,38,5,1
4,0,1,52,40,2,0,9,38,0,0
4,0,4,46,40,5,3,9,38,4,0
4,0,3,24,40,2,0,11,38,4,0
4,1,1,44,50,1,9,9,38,4,0
4,1,0,42,55,2,3,12,38,2,1
4,1,4,30,40,4,11,1,38,0,0
4,0,4,42,40,2,0,15,38,0,0
4,1,1,48,35,4,9,9,38,4,1
4,1,1,22,40,2,3,11,38,4,0
4,1,0,47,40,2,9,9,38,2,1
4,1,0,65,3,4,6,11,38,2,0
4,1,1,45,40,2,6,9,38,0,0
4,1,3,17,15,4,4,1,38,4,0
1,1,3,20,10,1,7,11,38,4,0
2,1,1,26,50,2,11,8,38,4,0
4,1,1,30,40,2,11,15,38,4,0
4,1,0,44,40,2,11,7,38,2,0
4,0,1,29,40,2,9,12,38,4,0
4,1,3,18,16,2,5,6,38,4,0
2,1,1,52,40,2,7,6,38,5,0
4,1,1,30,40,2,6,8,38,0,0
2,1,2,50,40,2,10,2,38,4,0
4,0,1,45,50,1,9,9,38,0,1
4,0,4,58,40,2,0,11,38,0,1
4,1,1,47,40,2,6,11,38,4,0
4,1,1,64,50,1,3,15,38,6,0
4,0,1,25,50,1,9,9,38,4,1
4,1,1,42,40,2,2,7,38,0,0
4,1,0,46,75,3,3,11,38,2,1
4,0,3,22,40,2,3,9,38,4,0
4,1,0,26,40,2,2,11,38,2,0
4,0,1,49,40,2,0,15,38,0,0
4,0,4,28,38,2,3,15,38,4,0
4,1,0,54,40,2,0,11,38,2,1
4,1,0,47,60,4,4,1,38,2,0
1,0,4,46,40,2,11,9,2,0,0
4,1,0,35,42,2,2,11,38,2,0
4,1,1,57,40,1,3,15,38,6,0
4,1,0,37,50,3,3,15,38,2,1
2,0,4,54,40,1,10,1,38,6,0
4,1,1,34,45,2,6,11,38,5,0
4,0,4,54,40,0,0,11,25,4,0
4,1,0,49,60,2,11,9,38,2,0
4,0,3,24,20,2,0,9,38,4,0
4,0,3,18,4,2,7,1,38,4,0
4,1,0,37,55,3,3,11,38,2,1
4,1,0,42,50,2,2,15,38,2,0
4,0,2,43,40,2,7,4,7,5,0
2,0,4,20,40,2,3,11,38,4,0
4,0,3,36,28,2,7,15,38,3,0
4,0,4,23,38,2,0,15,38,4,0
4,0,4,48,24,2,0,11,38,6,0
4,0,1,77,60,4,3,13,38,6,0
4,0,4,26,39,2,7,11,38,5,0
4,1,0,25,40,2,13,9,38,2,0
4,1,0,38,40,2,13,11,38,2,0
4,0,1,25,40,2,3,9,38,4,0
2,0,4,36,40,1,0,11,38,5,0
4,1,0,51,58,3,3,15,38,2,1
4,1,1,33,50,2,11,9,38,4,1
4,1,0,31,28,2,2,15,38,1,0
4,1,0,33,40,2,6,15,38,2,1
4,1,1,24,20,2,12,9,38,4,0
4,0,4,36,24,1,9,14,10,0,0
4,0,1,26,40,5,0,15,38,4,0
4,1,1,31,40,1,10,9,38,4,0
4,1,0,33,45,2,3,11,38,2,0
4,1,0,37,40,2,2,11,38,2,0
4,0,5,37,25,2,0,11,38,2,1
1,1,0,37,40,2,9,10,35,2,1
2,0,3,23,24,2,0,15,38,4,0
4,0,1,26,40,2,0,9,38,4,0
4,0,4,37,50,2,3,11,38,0,0
2,1,2,22,1,2,6,11,38,4,0
4,1,0,49,40,2,2,11,38,2,1
4,0,4,53,40,2,5,15,38,0,0
4,1,0,40,40,2,11,15,5,2,0
2,0,4,30,17,1,11,9,38,4,0
2,1,1,59,40,2,0,11,38,0,0
4,1,4,49,50,2,2,11,38,0,0
4,1,0,26,40,2,3,11,38,2,0
4,1,2,50,40,2,4,3,25,2,0
4,1,0,47,40,2,0,11,38,2,1
4,1,0,42,60,2,11,9,38,2,1
4,0,1,24,35,2,11,8,38,4,0
4,0,5,46,40,2,2,11,38,2,1
4,1,0,50,40,0,0,15,38,2,1
4,0,3,18,10,2,0,15,38,4,0
2,1,3,20,40,2,6,11,38,4,0
4,1,3,18,40,2,4,11,38,4,0
4,1,1,41,48,2,2,7,38,4,0
4,1,0,62,40,0,9,15,38,2,1
4,1,0,36,70,2,13,11,38,2,0
4,1,0,46,40,5,5,11,38,2,0
2,1,4,48,40,0,0,15,38,0,0
4,0,1,52,40,2,0,8,10,0,0
2,1,4,53,40,2,13,11,38,4,0
1,0,1,31,40,2,12,7,38,4,0
4,1,0,30,35,2,3,8,38,2,1
4,1,4,26,40,2,5,11,38,4,0
4,1,3,19,35,2,7,11,38,4,0
4,1,3,20,40,2,2,11,38,4,0
4,0,3,35,40,2,3,9,38,4,0
4,1,3,24,30,2,11,7,38,4,0
4,0,3,22,15,4,9,15,38,4,0
4,0,1,40,60,2,9,9,38,4,1
4,1,0,24,45,4,2,6,38,2,0
4,0,1,34,20,2,0,11,38,5,0
4,1,0,24,40,2,9,9,38,2,0
4,0,1,20,30,2,7,15,38,4,0
4,1,0,46,40,2,11,15,38,2,1
4,1,0,49,45,2,3,9,38,2,1
4,1,0,37,45,2,12,9,38,2,1
4,1,3,18,5,2,9,1,38,4,0
4,1,0,38,55,4,2,15,38,2,0
4,0,2,21,35,2,11,9,38,2,0
4,0,1,35,40,2,11,11,38,0,0
2,0,1,43,40,1,0,8,38,0,0
4,1,0,61,50,2,3,9,38,2,1
4,1,1,46,40,2,2,11,38,0,0
4,1,1,39,60,2,3,9,38,4,0
2,1,0,29,40,2,3,8,38,2,1
4,0,1,58,40,2,0,15,38,0,0
4,0,1,47,40,2,3,15,38,0,0
4,1,2,35,40,2,5,1,38,4,0
4,1,0,37,40,2,3,9,38,2,1
4,1,0,28,55,2,11,11,38,2,0
4,1,0,26,40,2,12,15,38,2,0
4,1,1,36,40,4,2,11,38,0,0
4,1,0,49,40,4,3,8,38,2,0
2,1,3,23,20,5,0,15,38,4,0
4,0,4,40,40,2,9,11,38,0,0
2,0,4,37,40,0,0,11,38,4,0
4,0,3,20,35,2,7,15,38,4,0
4,1,0,38,45,2,2,9,38,2,0
4,0,1,58,40,2,0,1,38,0,0
4,1,3,28,40,2,6,6,31,4,0
4,0,5,30,35,2,9,12,38,2,1
4,0,5,29,40,2,12,15,38,2,0
4,1,0,52,50,2,9,9,38,2,1
4,1,0,26,40,2,2,11,38,2,0
4,0,4,39,24,2,7,11,38,0,0
4,0,4,40,38,2,3,12,38,0,0
4,1,0,51,40,4,4,11,38,2,0
4,0,1,26,40,2,11,9,38,5,0
4,0,1,64,40,2,6,1,18,6,0
4,1,3,22,50,2,0,15,38,4,0
4,1,3,40,40,2,6,11,38,0,0
4,0,4,31,41,2,11,9,38,6,0
0,1,0,35,40,2,13,15,38,2,1
4,0,3,24,84,2,13,9,38,4,0
4,1,4,58,40,2,12,14,38,0,1
4,1,1,83,12,1,9,15,38,6,0
4,1,0,45,55,2,11,9,38,2,1
3,1,4,47,40,2,3,9,38,0,0
4,0,1,28,40,2,0,11,38,0,0
2,0,4,29,40,0,0,8,38,4,0
4,0,1,23,40,2,9,9,38,4,0
2,0,4,31,30,2,0,8,38,4,0
1,1,0,30,40,1,9,12,38,2,1
4,1,3,21,35,2,5,15,38,4,0
4,1,3,24,39,2,5,1,38,4,0
4,1,0,39,40,4,2,11,38,2,0
4,1,1,30,50,2,9,14,38,4,1
4,1,0,36,55,2,0,11,38,2,1
4,1,1,61,50,4,9,14,38,0,0
4,1,3,23,55,2,11,15,38,4,0
4,1,0,34,99,2,11,15,38,2,0
2,0,4,53,40,2,5,11,38,0,0
4,1,3,23,30,2,5,1,38,4,0
4,0,2,51,31,2,11,11,38,0,0
4,1,1,29,40,2,2,11,38,4,0
4,1,1,22,40,2,2,15,38,4,0
4,1,3,19,40,2,0,15,38,3,0
4,0,1,55,40,0,3,12,38,4,1
4,0,4,48,37,2,11,11,38,6,0
4,1,0,47,65,2,12,11,38,2,1
4,0,1,32,56,2,7,11,38,4,0
4,1,3,27,40,4,4,11,38,4,0
4,1,0,41,45,2,2,11,38,2,0
4,1,3,25,45,2,3,7,38,4,0
0,1,3,27,60,1,4,11,38,4,0
4,0,5,31,35,2,3,11,38,2,0
4,1,1,28,50,2,9,9,38,4,0
4,1,3,23,53,2,6,11,38,5,0
4,0,1,31,40,2,0,11,38,0,0
4,1,1,21,35,2,7,11,38,4,0
4,1,3,26,40,2,7,15,38,4,0
4,0,4,45,35,1,0,15,38,0,0
4,1,3,30,40,2,2,11,38,0,0
4,0,3,45,35,2,11,11,38,4,0
2,1,1,27,40,2,2,11,38,4,0
4,1,1,29,60,4,13,1,38,5,0
4,1,1,31,40,2,7,15,38,4,0
4,1,0,60,25,2,7,9,38,2,0
4,0,3,26,40,2,0,15,38,0,0
4,0,1,31,40,1,9,9,38,4,0
2,0,4,39,48,2,7,2,13,4,0
4,1,0,52,40,1,7,11,38,2,0
4,1,0,50,40,2,13,11,38,2,1
2,1,0,61,40,2,2,11,38,2,0
4,0,4,37,40,5,0,15,38,0,0
2,1,3,20,40,2,5,11,38,4,0
4,1,4,42,55,4,2,15,38,0,0
2,1,0,63,40,0,0,3,32,2,0
4,1,1,38,60,4,9,14,38,4,1
4,1,0,54,45,4,4,15,38,2,1
4,0,1,35,40,2,6,15,38,4,0
4,1,1,20,45,2,7,11,38,4,0
3,1,2,58,40,4,11,0,4,5,0
4,1,0,38,48,2,9,8,38,2,0
4,1,1,27,50,3,3,11,38,4,0
4,1,0,53,50,2,3,12,38,2,1
4,1,0,31,40,1,9,9,38,2,0
4,0,1,32,45,2,3,12,38,4,0
4,1,0,53,45,2,12,2,38,2,1
4,1,1,36,45,2,2,15,25,0,0
4,1,0,25,50,2,9,15,38,2,0
4,1,0,30,40,4,3,15,38,2,0
4,1,0,57,72,4,11,11,38,2,0
4,1,0,40,65,3,3,7,38,2,1
2,0,4,42,40,5,9,15,38,5,0
4,1,1,55,36,2,11,11,38,5,0
4,1,3,26,40,2,2,15,38,4,0
4,1,4,43,50,4,9,9,38,0,0
4,0,5,58,20,4,2,7,38,2,0
4,0,3,30,45,2,11,11,38,4,0
4,1,4,24,40,2,5,11,38,0,0
4,1,0,60,50,2,13,11,38,2,0
4,0,1,39,40,2,7,11,38,0,0
4,1,0,40,40,2,13,11,38,2,0
4,1,0,63,40,4,7,11,38,2,1
4,0,4,38,40,2,0,9,38,0,0
4,1,0,50,40,3,11,11,38,2,0
4,0,4,31,30,5,0,11,38,0,0
2,1,0,23,40,2,2,8,38,2,0
4,0,4,36,40,2,2,0,38,0,0
1,1,0,48,45,2,7,3,2,2,0
4,0,4,25,40,2,11,15,38,4,0
4,1,4,43,40,2,2,15,38,3,1
4,1,0,36,40,2,9,15,38,2,0
4,0,4,45,40,2,9,9,38,0,0
4,0,1,75,40,2,0,11,38,4,1
4,1,0,29,40,2,0,8,38,2,0
4,1,1,27,40,2,5,11,38,4,0
4,1,3,17,8,2,11,6,38,4,0
4,1,0,46,89,2,2,15,38,2,1
4,1,0,58,25,4,2,0,38,2,0
4,1,4,34,40,5,9,12,38,4,0
4,1,1,41,40,2,2,15,38,0,0
4,1,3,19,40,2,3,11,38,4,0
4,1,0,47,60,2,11,15,38,2,0
4,0,1,46,38,2,12,15,38,0,0
4,1,0,42,70,4,4,11,38,2,0
2,1,1,51,45,2,5,11,38,5,0
4,0,3,21,10,2,7,15,38,4,0
2,0,5,50,37,2,11,11,38,2,1
4,1,0,49,40,4,11,11,38,2,0
4,1,3,21,40,2,5,15,38,4,0
4,1,0,52,40,2,7,11,38,2,0
4,0,4,32,40,2,6,15,38,4,0
4,1,0,66,98,4,4,8,38,2,0
4,0,5,36,32,2,12,9,38,2,1
4,1,0,40,50,2,11,11,38,2,0
4,0,4,30,30,2,0,8,38,0,0
2,1,3,20,40,2,7,11,38,4,0
4,1,3,22,35,5,5,15,38,4,0
4,1,0,48,49,4,9,15,38,2,0
4,0,3,22,38,2,0,11,38,4,0
4,1,3,51,40,4,2,11,38,0,0
4,1,0,36,30,4,2,11,38,2,0
4,1,3,19,40,2,0,11,38,4,0
4,1,1,22,40,2,13,11,38,4,0
4,1,0,47,45,4,7,8,38,2,0
2,1,0,34,35,2,6,15,38,2,0
2,0,4,34,40,5,7,11,38,4,0
4,1,3,24,20,2,13,9,38,4,0
4,1,0,62,50,2,3,12,38,2,1
4,1,0,25,40,2,7,4,25,2,0
4,1,0,45,56,2,2,11,38,2,1
2,1,0,42,40,2,6,8,38,2,0
4,1,4,71,5,4,4,11,38,6,0
4,1,0,39,80,2,3,11,38,2,1
4,0,5,45,55,4,7,11,38,2,0
4,1,0,36,50,2,3,12,38,2,1
4,1,0,35,50,2,9,12,38,2,0
4,1,1,39,60,2,2,11,38,0,0
4,0,4,60,40,4,7,13,25,0,0
4,1,0,32,40,4,2,11,38,2,0
4,1,0,38,40,2,6,11,30,2,0
4,0,3,27,40,2,0,15,26,4,0
4,1,1,46,40,2,2,11,38,0,0
4,1,0,53,40,2,5,11,38,2,1
4,1,0,38,40,4,11,11,38,2,0
4,1,0,40,40,2,3,11,38,2,1
4,0,3,25,15,2,9,9,38,4,0
4,1,0,27,40,2,2,11,38,2,0
2,1,4,71,40,3,6,1,38,0,0
1,0,1,28,40,1,9,9,38,4,0
4,1,0,58,40,2,2,11,38,2,1
4,1,0,57,60,2,13,0,38,2,1
4,1,1,35,52,2,6,11,38,5,0
4,1,0,35,40,2,3,7,38,2,1
4,1,0,55,40,2,9,8,38,2,1
2,1,0,56,40,3,3,6,38,2,0
4,1,4,44,40,2,2,11,3,3,0
4,0,1,23,35,2,7,9,38,4,0
4,0,3,41,40,2,0,8,38,4,0
4,1,1,51,40,2,2,3,25,6,0
2,0,4,46,32,2,9,9,22,5,0
4,1,1,45,40,0,0,11,38,0,0
4,1,1,35,35,2,7,8,38,4,0
4,1,0,53,80,0,9,7,38,2,1
4,1,2,33,40,2,5,4,25,2,0
4,0,1,49,35,2,0,11,38,6,0
4,1,0,37,45,2,9,9,38,2,1
4,0,1,37,42,2,6,11,38,0,0
4,1,0,57,20,4,4,11,38,2,0
4,1,0,24,48,2,5,7,38,2,0
4,1,0,32,60,2,2,11,38,2,0
4,1,1,28,45,2,6,5,38,4,0
4,1,0,33,45,2,11,7,38,2,0
4,0,5,27,90,2,9,9,38,2,1
4,1,1,32,55,2,9,11,38,5,0
4,1,0,33,40,2,13,0,38,2,0
4,0,4,51,56,2,7,15,38,0,0
4,1,0,46,56,1,10,11,38,2,1
4,1,0,65,40,2,3,9,38,2,1
4,1,1,67,40,2,9,12,38,4,0
4,0,4,60,40,2,3,9,38,0,1
4,1,3,30,48,2,2,11,38,4,0
4,1,0,53,40,2,2,11,38,2,1
4,0,3,34,50,2,3,7,38,4,0
4,1,4,26,55,2,11,15,38,4,0
4,1,0,39,40,2,2,7,38,2,1
2,1,0,46,60,2,3,12,38,2,1
4,1,0,22,40,2,2,0,38,2,0
4,1,1,25,40,2,6,0,38,4,0
4,1,0,53,50,2,9,11,38,2,0
2,1,0,35,38,2,9,9,38,2,0
1,1,0,56,20,2,7,11,2,2,0
4,1,0,47,55,4,3,5,38,2,1
4,1,1,47,44,2,6,11,38,5,0
4,1,0,46,60,3,9,9,38,2,1
4,1,0,34,40,2,9,9,38,2,0
4,1,0,45,40,2,11,15,38,2,1
4,1,1,22,50,2,3,9,38,4,0
4,1,1,23,50,2,5,11,38,4,0
4,1,0,33,60,2,0,9,38,2,0
4,1,3,45,40,2,6,15,38,4,0
4,0,1,26,40,2,7,11,38,4,0
4,0,2,20,40,2,11,15,38,4,0
4,0,5,32,40,2,3,15,38,1,1
4,0,4,35,60,4,7,11,38,4,0
4,0,4,27,32,2,2,11,38,0,0
4,0,1,73,18,2,6,5,38,6,0
4,1,0,61,30,2,9,9,38,2,0
4,1,0,52,40,1,2,11,38,2,0
4,1,4,34,40,3,13,15,38,4,0
4,1,0,35,60,2,11,15,38,2,1
4,1,0,27,40,1,10,9,38,2,0
4,1,0,51,50,2,11,9,38,2,1
4,1,0,47,60,2,3,15,38,2,1
4,1,0,58,25,2,11,15,38,2,1
4,0,1,31,20,2,7,15,38,4,0
4,1,0,39,50,3,3,9,38,2,1
4,1,3,18,50,2,0,15,38,4,0
4,1,3,27,40,2,6,15,38,4,0
4,1,2,21,15,2,7,7,38,4,0
4,1,0,45,49,2,2,11,38,2,1
4,1,0,26,40,2,13,15,38,2,0
4,0,3,18,12,2,7,2,38,4,0
4,1,3,27,40,2,2,7,38,4,0
4,1,0,53,72,3,11,11,38,2,1
4,1,0,47,40,2,11,0,38,2,0
4,1,3,21,40,2,0,11,38,4,0
2,0,1,32,40,2,0,11,38,0,0
2,0,4,44,40,2,6,1,38,0,0
4,1,0,62,50,3,3,9,38,2,0
4,1,1,34,40,2,6,11,38,0,0
4,1,1,64,60,4,9,14,38,0,1
4,0,4,36,40,2,0,11,38,0,0
4,1,0,53,65,2,0,9,38,2,1
4,1,2,61,18,4,2,0,25,6,0
4,1,0,25,40,2,13,11,38,2,0
4,1,1,41,48,4,2,11,38,4,0
2,0,4,28,20,2,7,11,38,0,0
4,0,1,22,32,2,7,11,38,4,0
4,1,0,34,40,5,10,15,38,2,0
4,1,2,21,40,2,11,11,38,4,0
4,1,1,52,45,2,6,11,38,4,1
4,1,0,53,40,2,2,11,38,2,0
4,1,1,90,45,2,3,7,38,4,1
4,0,1,24,40,2,3,8,38,4,0
4,1,0,51,40,2,3,11,38,2,0
4,0,1,30,38,2,9,9,38,4,0
2,0,1,47,40,2,6,15,38,0,0
4,1,0,90,45,4,9,14,38,2,1
4,1,0,44,40,2,2,11,38,2,0
2,1,0,43,40,1,2,15,38,2,1
4,1,3,18,30,2,2,11,38,4,0
1,1,0,60,40,4,3,7,23,2,0
2,1,0,33,35,2,9,12,38,2,0
4,1,0,48,60,2,2,15,38,2,0
4,1,0,50,50,2,3,12,38,2,1
4,1,0,37,40,2,3,9,38,2,1
4,0,3,21,40,2,11,15,38,4,0
2,1,0,46,60,3,7,9,38,2,1
4,0,4,39,35,2,7,12,38,4,0
4,1,2,26,28,2,5,8,38,4,0
4,1,3,24,40,4,3,9,38,4,0
4,1,4,35,50,4,4,15,38,0,0
2,1,4,48,22,2,7,1,38,5,0
4,1,0,41,40,2,6,11,38,2,1
4,1,0,61,40,4,2,13,38,2,0
3,1,0,33,40,2,2,6,25,2,0
4,1,1,25,40,5,7,15,38,4,0
2,1,3,23,40,2,6,15,38,4,0
2,0,1,40,40,2,6,15,38,4,0
4,1,0,38,40,1,7,15,38,2,0
4,0,4,32,25,2,7,0,38,4,0
2,1,0,55,40,5,7,15,38,2,0
4,1,0,22,30,2,4,15,10,2,0
4,1,1,37,55,2,3,9,38,5,1
4,1,1,44,40,4,2,9,38,0,0
4,1,3,24,40,2,3,15,38,4,0
4,1,1,49,40,2,2,8,38,0,0
4,1,0,35,40,1,2,15,38,2,1
4,1,0,56,46,4,11,15,38,2,0
4,1,0,62,40,2,3,9,38,2,1
4,1,0,31,45,2,5,11,38,2,0
4,1,3,21,30,2,5,15,38,4,0
4,1,0,26,40,2,0,11,38,2,0
4,1,0,53,40,2,9,14,38,2,1
1,0,1,37,40,2,9,12,2,4,0
4,0,3,18,15,2,11,1,38,4,0
4,1,1,41,40,4,2,15,38,4,0
4,1,0,52,40,5,13,11,38,2,0
4,1,1,50,40,2,3,11,38,4,0
4,0,5,22,20,2,11,15,32,2,0
4,1,0,38,40,2,2,11,38,2,0
4,1,0,36,40,4,11,9,38,2,1
4,1,0,33,48,2,2,11,38,2,1
4,1,0,40,55,1,13,11,38,2,0
1,1,0,61,40,2,6,15,38,2,1
4,1,4,44,40,5,10,8,38,5,0
4,1,0,41,55,2,3,11,38,2,0
4,0,3,17,24,2,3,1,38,4,0
4,1,0,42,52,4,2,15,38,2,0
4,0,1,38,32,2,9,9,38,4,0
4,1,0,34,43,2,9,12,38,2,1
2,1,1,33,40,2,0,11,38,3,0
4,0,1,41,40,2,9,11,38,4,0
4,0,5,41,30,3,11,15,38,2,0
4,1,1,53,42,2,3,9,38,4,0
4,1,0,41,40,2,12,15,38,2,1
4,1,4,24,40,2,2,11,38,4,0
4,1,0,37,40,2,4,13,25,2,0
4,1,0,45,40,1,13,11,38,2,0
4,1,0,62,60,4,2,11,38,2,0
4,0,4,31,40,2,3,11,38,5,0
4,0,5,55,40,2,11,11,1,2,1
4,1,3,36,40,0,9,9,38,4,0
4,1,1,22,50,2,3,9,38,4,0
4,1,3,34,40,2,0,15,38,4,1
4,1,1,27,40,2,11,9,38,4,1
4,1,4,36,40,2,12,15,38,0,0
4,1,0,38,48,2,2,11,38,2,0
4,0,4,48,40,5,9,9,38,5,0
4,0,4,50,45,2,7,11,38,5,0
4,1,0,36,50,2,3,15,38,2,1
4,1,0,45,45,2,2,11,38,2,0
0,0,4,33,40,2,7,7,38,4,0
4,1,0,32,36,1,10,11,38,2,0
4,0,4,47,40,2,7,11,32,4,0
4,1,0,30,40,2,3,11,38,2,0
4,1,1,40,50,2,3,12,38,0,0
4,0,3,19,18,2,7,15,38,4,0
4,1,0,23,40,2,6,11,38,2,0
1,1,0,54,40,2,3,14,18,2,0
0,1,0,34,40,1,3,15,38,2,0
4,1,0,47,45,3,11,15,38,2,1
4,0,5,33,38,2,3,9,38,2,1
4,1,0,39,55,2,3,15,38,2,1
4,0,1,28,50,2,11,9,38,3,0
4,1,0,63,60,2,13,11,38,2,0
4,1,3,34,45,2,2,11,38,4,0
4,1,0,53,40,0,0,11,38,2,1
4,1,3,26,40,5,10,15,38,4,0
4,1,0,57,60,1,3,12,38,2,1
4,0,1,45,45,1,9,12,38,4,0
4,1,0,41,50,2,2,15,11,2,0
4,0,4,57,42,2,7,11,38,6,0
4,1,0,53,60,4,7,15,38,2,0
4,1,0,33,40,2,11,9,38,2,1
4,0,5,47,36,4,3,11,38,2,0
4,1,0,37,40,2,4,0,38,2,0
4,0,1,26,30,2,7,11,38,4,0
4,0,1,39,45,2,9,12,38,0,1
4,1,0,48,40,0,9,9,38,2,1
4,1,0,36,40,4,3,9,38,2,0
4,1,0,30,30,4,2,11,38,2,0
4,1,1,21,40,2,7,15,38,4,0
4,1,0,55,40,2,9,15,38,2,1
4,1,0,27,70,4,4,8,38,2,0
2,0,4,35,37,2,7,15,38,4,0
4,0,2,18,40,2,0,15,28,3,0
4,1,3,18,40,2,13,0,38,4,0
4,1,1,78,24,4,3,11,38,6,0
4,0,3,23,50,2,12,9,38,4,0
4,0,3,35,40,2,0,11,38,4,0
4,1,0,24,40,2,0,15,38,2,1
4,1,3,28,40,2,2,11,38,4,0
4,0,5,33,40,2,0,15,38,2,1
4,1,3,22,40,2,9,15,38,4,0
2,1,1,80,15,2,7,11,38,6,0
4,0,5,41,20,2,11,11,38,2,0
4,1,1,27,40,4,9,12,38,4,1
2,1,0,45,40,2,12,9,38,2,1
4,1,0,52,48,2,11,9,38,2,1
1,1,0,48,40,1,9,14,29,2,1
4,0,3,17,4,2,0,0,38,4,0
4,1,1,60,40,2,4,2,38,0,0
4,0,1,76,18,2,10,11,38,6,0
4,0,1,22,30,2,7,15,38,4,0
4,1,1,34,45,2,2,11,38,4,0
4,1,2,39,40,2,7,5,7,5,0
4,0,3,40,40,2,2,11,38,4,0
4,1,0,52,40,3,9,14,38,2,1
4,0,3,28,40,5,0,7,25,4,0
4,1,2,26,40,3,11,15,38,4,0
4,1,0,63,40,4,11,9,38,2,1
4,1,0,41,50,2,9,15,38,2,1
4,1,0,59,80,4,11,11,38,2,0
4,0,3,31,40,2,9,7,38,0,0
4,1,3,34,50,4,4,15,38,4,0
4,1,4,40,40,2,2,6,38,0,0
2,0,1,29,40,2,12,9,38,4,0
4,1,0,42,40,2,2,11,38,2,0
4,1,0,35,40,2,4,11,1,2,0
2,0,4,55,35,2,7,11,38,6,0
4,1,4,77,40,2,3,10,38,6,0
4,0,5,59,20,3,3,15,38,2,0
4,1,0,47,43,2,3,9,38,2,1
4,1,0,56,40,2,5,11,38,2,0
4,1,0,34,40,2,13,1,38,2,0
4,1,0,61,40,5,13,11,38,2,0
4,1,0,36,40,2,11,11,38,2,1
4,0,3,61,40,2,11,11,38,4,0
4,1,3,25,40,3,11,11,38,0,0
4,1,0,35,40,2,13,11,38,2,0
4,0,1,56,40,5,0,11,38,0,0
4,0,1,30,40,5,12,9,38,0,0
4,1,0,53,41,1,7,1,38,2,0
4,0,4,49,40,2,7,5,38,0,0
4,1,0,33,99,3,11,11,38,2,0
4,1,0,27,80,2,9,10,38,2,0
2,0,1,48,40,2,3,15,38,4,0
4,1,0,42,40,2,6,11,38,2,1
4,1,1,27,50,2,2,7,38,3,0
4,0,3,61,38,2,7,0,38,4,0
4,1,0,36,40,4,13,11,38,2,1
4,1,3,20,40,2,2,0,38,4,0
4,0,1,22,32,2,11,6,38,4,0
4,1,0,45,40,0,9,12,38,2,1
4,0,1,26,40,2,9,12,38,4,0
4,1,0,38,40,2,9,9,38,2,1
4,1,0,34,40,2,2,11,38,2,0
4,0,5,40,55,3,3,9,38,2,1
4,1,0,30,40,2,9,12,38,2,1
4,1,3,27,40,2,9,14,38,4,0
4,1,1,24,25,2,4,11,38,4,0
4,1,0,46,45,3,9,14,38,2,1
4,1,3,42,45,4,9,12,38,4,0
4,0,4,29,24,1,7,15,38,0,0
2,0,1,28,48,2,7,8,38,4,0
4,1,0,44,54,4,9,12,38,2,0
4,1,0,39,50,2,11,7,38,2,1
4,0,5,42,40,2,0,9,38,2,1
4,0,4,49,40,2,3,0,38,0,0
2,0,1,37,45,2,2,11,38,4,0
4,0,4,65,40,2,0,11,38,4,0
4,1,3,23,35,2,4,15,38,4,0
4,1,0,48,40,1,2,11,38,2,0
