CREDITRATING,BalanceCheque,Loan_NurnMonth,CreditHistory,CreditAmt,SavingsBalance,Mths_employ,PersonStatusSex,PresentResidence,Property,AgeInYears,OtherInstPlans,NumCreditsThisBank,NumPplLiablMaint,Telephone,ForeignWorker,Purpose_CarNew,Purpose_CarOld,otherdebtor_noneVsGuar,otherdebt_coapplVsGuar,house_rentVsFree,house_ownsVsFree,job_unemployedVsMgt,jobs_unskilledVsMgt,job_skilledVsMgt
0,3,12,1,11,0,3,3,2,0,27,2,2,1,1,0,1,0,1,0,0,1,0,0,1
0,2,12,1,30,0,3,3,1,2,24,2,1,1,0,0,0,0,1,0,0,1,0,0,1
1,0,36,1,27,0,5,2,2,1,41,0,1,2,0,0,0,0,1,0,0,1,0,0,1
0,0,8,4,7,0,5,2,4,0,47,2,2,1,0,0,1,0,1,0,0,1,0,1,0
0,3,18,4,38,0,2,0,2,2,35,2,2,1,1,0,0,0,1,0,0,1,0,0,0
0,0,21,4,16,0,5,3,3,2,30,2,2,1,1,0,1,0,1,0,0,1,0,0,1
1,0,18,4,40,0,5,1,4,0,33,0,3,1,1,0,1,0,1,0,1,0,0,0,1
1,3,18,2,42,0,3,2,2,2,36,1,2,2,0,0,0,0,1,0,0,1,0,0,1
1,0,36,1,83,4,5,2,4,3,47,2,1,1,0,0,0,1,1,0,0,0,0,0,1
0,1,48,3,67,4,3,2,4,3,38,2,1,2,1,0,0,0,1,0,0,0,0,0,1
0,3,24,3,24,2,3,2,2,2,44,2,2,2,1,0,0,0,1,0,0,1,0,0,1
1,0,18,1,12,0,2,1,3,2,23,2,1,1,1,0,1,0,1,0,1,0,0,0,1
1,0,45,2,118,0,5,2,4,2,29,2,2,1,0,0,0,0,1,0,1,0,0,0,1
0,1,24,1,51,4,5,1,4,2,42,2,1,1,1,0,0,0,1,0,0,1,0,0,1
1,2,15,1,23,0,2,1,3,0,25,2,1,1,0,0,0,0,1,0,0,1,0,1,0
1,0,12,2,11,0,3,2,4,2,48,0,2,1,0,0,1,0,1,0,0,1,0,0,1
0,3,12,1,9,4,3,1,2,2,21,2,1,1,0,0,0,0,1,0,0,1,0,0,1
0,3,4,1,6,0,2,1,3,0,23,2,1,2,0,0,0,0,1,0,1,0,0,1,0
0,0,24,4,30,0,5,2,4,1,63,2,2,1,1,0,0,1,1,0,0,1,0,0,1
0,3,24,4,26,0,5,3,3,0,46,2,2,1,0,0,0,0,0,1,0,1,0,0,1
1,0,36,1,52,0,4,2,2,1,29,2,1,1,0,0,0,0,1,0,0,1,0,0,1
0,3,21,3,30,0,3,2,2,0,28,1,2,1,0,0,0,1,1,0,0,1,0,1,0
1,3,18,1,19,0,2,1,4,0,23,2,1,1,0,0,0,0,1,0,0,1,0,0,1
0,3,24,0,16,0,4,2,4,2,50,0,1,1,1,0,0,0,1,0,0,1,0,0,1
0,3,18,1,34,0,5,2,4,1,47,0,3,2,1,0,0,0,1,0,0,1,0,0,1
0,1,21,1,40,4,4,2,3,2,35,2,1,1,1,0,0,0,1,0,0,1,0,0,1
1,3,18,1,68,4,3,2,4,2,68,2,2,1,0,0,1,0,1,0,1,0,0,0,1
0,3,24,1,12,0,2,3,2,0,28,2,1,1,0,0,1,0,1,0,0,1,0,0,1
0,0,9,1,14,0,4,2,4,0,59,2,1,1,0,0,0,0,1,0,0,1,0,0,1
1,0,12,1,7,0,5,2,4,0,57,1,1,1,0,0,0,0,1,0,0,1,0,1,0
1,0,20,4,22,0,3,3,2,1,33,0,2,1,0,1,1,0,0,0,1,0,0,0,1
0,3,24,4,40,4,4,2,4,1,43,2,2,1,1,0,0,1,1,0,0,1,0,0,1
0,3,15,4,15,0,3,2,4,3,35,2,2,1,1,0,0,0,1,0,0,0,0,0,1
1,0,18,0,14,0,4,2,4,3,32,2,2,2,0,0,1,0,1,0,0,0,0,1,0
0,3,36,3,109,0,5,2,2,2,45,2,2,2,1,0,1,0,1,0,0,1,0,0,1
0,3,24,1,15,1,2,3,3,0,33,2,1,1,1,0,1,0,1,0,0,1,0,0,1
0,3,10,1,9,4,4,1,3,1,40,2,1,1,1,0,0,0,1,0,0,1,0,0,1
0,3,15,4,33,0,3,2,2,3,28,2,1,1,1,0,0,0,1,0,0,0,0,0,1
1,0,15,1,40,0,3,1,2,1,29,2,1,1,1,0,1,0,1,0,0,1,0,0,1
0,3,9,1,36,1,3,2,2,0,26,2,1,2,0,1,1,0,0,0,1,0,0,0,1
0,3,24,4,58,3,3,2,2,0,27,2,2,1,0,0,0,1,1,0,0,1,0,0,1
1,3,18,3,22,0,3,3,2,2,28,2,1,1,1,0,0,0,1,0,0,1,0,0,1
1,0,24,1,24,0,2,1,4,0,35,2,1,1,1,0,0,0,1,0,0,1,0,0,1
0,3,27,4,45,3,2,2,2,0,32,1,2,2,1,0,0,0,1,0,0,1,0,1,0
1,3,10,1,22,0,3,2,2,0,25,0,1,1,0,0,0,0,1,0,1,0,0,1,0
0,3,15,1,22,2,3,1,4,2,20,2,1,1,0,0,0,0,1,0,1,0,0,0,1
0,0,18,1,24,0,2,1,1,2,27,1,1,1,0,0,0,0,1,0,0,1,0,0,1
0,3,12,4,33,0,5,2,4,1,42,1,1,1,0,0,0,0,1,0,0,1,0,0,1
0,3,36,1,74,4,5,2,2,1,37,2,2,1,0,0,0,0,1,0,0,1,0,0,1
0,0,12,1,7,0,5,1,4,1,24,2,1,1,0,0,0,0,1,0,1,0,0,0,1
0,3,36,3,77,2,4,1,4,2,40,2,2,1,1,0,0,0,1,0,0,1,0,0,1
0,2,6,4,13,0,5,2,4,0,46,2,2,2,0,1,1,0,1,0,0,1,0,0,1
0,0,24,4,14,1,4,2,1,0,26,2,2,1,1,0,0,0,1,0,0,1,0,0,1
0,3,15,1,9,4,2,1,1,0,24,2,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,12,1,36,0,3,2,2,1,29,2,1,2,0,0,0,0,0,1,0,1,0,1,0
0,1,11,4,13,3,3,1,4,2,40,2,2,1,0,0,1,0,1,0,0,1,0,0,1
0,0,18,0,19,0,2,2,4,3,36,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0,3,36,1,36,0,5,2,2,2,28,2,1,1,0,0,0,0,1,0,0,1,0,0,1
1,0,9,1,14,0,2,2,2,3,27,2,1,1,1,0,1,0,1,0,0,0,0,0,0
0,3,30,4,67,4,4,2,3,1,36,2,2,1,0,0,0,0,1,0,0,1,0,0,1
0,3,24,1,78,0,4,2,3,2,38,2,1,1,1,0,0,1,1,0,0,1,0,0,0
0,3,24,1,93,4,3,0,4,3,48,2,1,1,1,0,0,1,1,0,0,0,0,0,1
0,1,30,4,22,4,5,2,4,0,36,2,2,1,0,0,1,0,1,0,0,1,0,0,1
0,3,18,4,11,0,1,1,4,2,65,2,2,1,0,0,0,0,1,0,0,1,1,0,0
1,1,24,1,41,0,4,0,3,2,43,2,1,1,1,0,0,0,1,0,0,1,0,0,1
1,0,12,1,8,0,2,1,4,1,53,2,1,1,0,0,0,0,1,0,0,1,0,0,1
0,1,24,4,28,4,4,2,3,3,34,2,2,2,1,0,0,0,1,0,0,1,0,0,1
1,1,48,1,157,0,3,2,2,2,23,2,1,1,1,0,0,0,1,0,0,1,0,0,1
0,3,36,4,66,0,5,2,4,2,34,2,2,1,1,0,1,0,1,0,0,1,0,0,0
0,3,28,0,78,4,2,2,4,0,40,0,2,2,1,0,0,1,0,0,1,0,0,0,1
0,0,27,4,24,0,5,2,4,2,43,1,4,2,1,0,0,0,1,0,0,1,0,0,0
0,3,15,4,18,0,5,2,4,2,46,2,2,1,1,0,0,0,1,0,0,1,0,0,1
0,0,12,4,22,0,3,2,4,1,38,0,2,1,0,1,1,0,1,0,0,1,0,1,0
0,1,36,4,58,0,3,2,4,2,34,2,2,1,1,0,0,1,1,0,0,1,0,0,1
0,3,18,4,12,4,3,2,3,1,29,2,2,1,1,0,0,0,1,0,0,1,0,0,1
0,3,36,3,89,4,4,2,2,2,31,1,1,2,1,0,0,1,1,0,0,1,0,0,0
0,0,21,1,26,0,2,1,4,1,28,2,1,1,1,0,0,0,1,0,1,0,0,0,0
0,3,12,4,16,3,4,1,2,1,35,2,1,1,0,1,0,0,1,0,0,1,0,0,1
0,3,15,1,22,4,4,1,4,0,33,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1,0,18,1,42,0,3,2,3,2,42,2,1,1,0,0,0,0,0,1,0,1,0,0,1
1,0,16,4,26,0,5,2,4,1,43,0,1,1,1,0,1,0,0,0,1,0,0,0,1
0,3,20,4,35,4,2,0,4,0,44,2,2,1,1,0,1,0,1,0,0,1,0,0,1
0,3,36,4,105,4,5,2,4,3,42,2,2,1,0,0,0,1,1,0,0,0,0,0,1
0,3,15,1,14,4,3,3,2,0,40,2,1,1,1,0,0,0,1,0,1,0,0,0,1
0,3,24,1,13,0,5,2,1,0,36,2,1,1,1,0,0,0,1,0,0,1,0,0,0
0,0,12,1,11,0,3,2,2,0,20,2,1,2,1,0,0,0,1,0,1,0,0,0,0
0,0,21,1,38,4,4,2,2,0,24,2,1,1,0,1,1,0,0,1,0,1,0,1,0
0,1,36,1,37,4,3,3,2,2,27,2,1,1,0,0,0,0,1,0,0,1,0,0,1
0,3,15,3,36,0,2,1,2,1,46,2,2,1,0,0,0,1,1,0,0,1,0,1,0
0,1,9,1,32,4,3,1,2,0,33,2,1,1,0,0,1,0,1,0,0,1,0,1,0
0,3,36,3,45,0,3,1,4,0,34,2,2,1,0,0,0,0,1,0,0,1,0,0,1
1,1,24,4,47,0,2,1,4,2,25,0,1,1,0,0,0,0,1,0,0,1,0,1,0
0,1,30,1,30,4,5,1,4,2,25,2,1,1,0,0,0,0,1,0,0,1,0,0,1
0,3,11,1,21,3,5,0,2,0,28,2,1,1,1,0,0,0,1,0,0,1,0,0,1
1,0,24,0,32,0,3,2,2,1,31,2,1,1,1,0,0,0,1,0,1,0,0,0,1
1,1,48,2,184,0,3,1,2,1,32,0,1,1,1,1,0,0,1,0,0,1,0,0,0
0,3,10,1,28,1,3,2,2,0,32,2,1,2,0,0,0,1,0,1,0,1,0,0,1
1,0,6,1,149,0,5,2,4,3,68,0,1,1,1,0,1,0,1,0,0,1,0,0,0
1,0,24,1,24,1,1,0,1,1,33,2,1,1,0,0,0,0,1,0,0,1,0,0,1
1,0,24,1,33,0,5,2,2,1,39,2,1,1,1,0,0,0,1,0,1,0,0,0,0
0,3,18,4,18,0,3,1,2,3,28,2,2,1,0,0,0,0,1,0,0,1,0,0,1
0,3,48,3,127,2,4,2,1,2,37,2,1,1,1,0,0,0,1,0,0,1,0,0,0
1,0,9,1,14,0,2,1,4,1,22,2,1,1,0,0,0,0,1,0,1,0,0,0,1
0,1,12,1,20,0,4,2,4,1,30,2,1,2,1,0,1,0,1,0,1,0,0,0,1
1,0,24,0,69,0,2,0,1,1,55,0,1,1,1,0,0,0,1,0,0,1,0,0,1
1,0,12,0,7,0,2,2,2,2,46,0,2,1,1,0,1,0,1,0,0,1,0,0,1
0,0,18,4,10,0,2,1,4,1,21,2,1,1,0,0,0,0,1,0,1,0,0,0,1
1,0,48,1,103,0,4,2,4,3,39,1,3,2,1,0,0,1,1,0,0,0,0,0,1
0,3,30,1,19,4,5,2,4,2,58,2,1,1,1,0,0,0,1,0,0,1,0,0,1
0,0,12,3,13,0,3,2,2,0,43,2,2,2,0,0,1,0,1,0,0,1,0,1,0
0,0,24,1,17,0,2,2,1,1,24,2,1,1,0,1,0,0,0,1,0,1,0,1,0
1,1,9,1,17,0,2,1,2,2,22,2,1,1,1,0,0,0,1,0,0,1,0,0,1
0,3,9,4,12,0,3,2,1,0,30,2,2,1,0,0,1,0,1,0,0,1,0,0,1
0,3,12,4,5,2,5,2,4,1,42,2,2,2,1,0,0,0,1,0,0,1,0,0,1
0,0,12,1,15,0,3,1,1,2,23,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1,1,30,3,19,1,2,2,3,3,30,1,2,1,0,0,0,0,1,0,0,1,0,0,0
1,2,9,1,7,0,3,1,2,0,28,2,1,1,0,0,0,0,1,0,0,1,0,1,0
0,1,6,1,21,0,2,3,3,2,30,2,1,1,1,0,0,0,1,0,1,0,0,0,0
1,1,60,1,63,0,3,2,4,3,42,2,1,1,0,0,0,0,1,0,0,0,0,0,1
0,3,24,4,68,4,3,2,4,1,46,2,2,2,1,0,0,1,1,0,0,1,0,0,0
0,3,12,1,35,4,2,2,3,1,45,2,1,2,1,0,1,0,1,0,0,1,0,0,0
0,3,10,1,15,0,3,2,2,0,31,2,1,2,0,1,1,0,1,0,0,1,0,1,0
0,3,24,1,9,4,4,2,2,2,31,1,1,1,1,0,0,0,1,0,0,1,0,0,1
0,3,4,4,15,0,4,2,1,0,42,2,3,2,0,0,1,0,1,0,0,1,0,1,0
0,0,15,1,18,0,2,1,1,1,46,2,1,1,0,0,0,0,0,0,1,0,0,0,1
0,1,48,2,84,2,2,1,1,2,30,2,2,1,0,0,1,0,1,0,0,1,0,0,1
1,0,24,0,33,2,2,2,4,3,30,2,1,2,1,0,0,0,1,0,0,0,0,0,1
0,3,12,1,29,4,1,2,4,3,38,2,1,1,1,0,1,0,1,0,0,1,0,0,0
1,3,18,1,15,0,2,3,1,1,43,2,1,2,0,0,0,0,0,1,0,1,0,1,0
1,3,24,1,36,1,5,2,4,2,31,2,2,1,0,0,0,0,1,0,0,1,0,0,1
0,1,18,4,36,0,1,3,3,2,40,2,3,2,1,0,0,0,1,0,0,1,1,0,0
1,0,36,3,21,0,4,2,1,2,24,2,2,1,1,0,0,0,1,0,0,1,0,0,1
1,1,24,1,41,2,2,1,4,2,28,2,1,1,0,0,0,1,1,0,1,0,0,0,1
1,3,36,1,110,0,1,1,2,2,26,2,2,1,1,0,0,0,1,0,0,1,0,0,0
0,0,12,1,19,0,3,1,4,1,29,2,1,1,1,0,1,0,0,0,0,1,0,0,1
0,0,24,4,12,3,5,1,4,1,57,2,2,1,1,0,0,0,1,0,1,0,0,0,0
0,2,30,4,37,4,5,2,4,1,49,1,2,1,0,0,0,0,1,0,0,1,0,1,0
0,1,9,4,12,0,5,2,4,0,37,2,3,1,0,0,0,0,1,0,0,1,0,1,0
1,0,28,1,40,0,3,2,2,2,45,2,1,1,0,0,1,0,1,0,0,1,0,1,0
0,1,24,1,31,1,5,2,4,3,30,2,1,1,0,0,0,0,1,0,0,0,0,0,1
0,3,6,4,17,0,5,3,2,0,30,2,2,1,0,0,0,0,1,0,1,0,0,0,1
0,1,21,3,24,0,3,0,4,1,47,2,2,1,0,0,1,0,1,0,0,1,0,0,1
0,3,15,1,36,4,3,2,2,3,29,2,1,1,0,0,1,0,1,0,0,1,0,0,1
1,3,24,1,24,2,5,2,2,2,35,0,2,1,1,0,0,0,1,0,0,1,0,0,1
0,1,6,1,5,0,2,3,1,1,22,2,1,1,0,0,0,0,1,0,0,1,0,1,0
0,1,30,1,17,4,3,1,1,2,26,2,1,1,0,0,0,0,1,0,0,1,0,0,1
1,1,27,4,25,2,3,2,2,1,23,2,2,1,0,0,0,0,1,0,0,1,0,1,0
0,3,15,1,36,0,5,1,2,2,54,0,1,1,1,0,0,0,1,0,1,0,0,0,0
0,3,42,1,72,4,4,3,4,1,29,2,1,1,1,0,0,0,1,0,1,0,0,0,1
0,0,11,4,39,0,3,2,2,0,40,2,2,2,0,0,1,0,1,0,0,1,0,1,0
0,1,15,1,15,1,3,2,2,0,22,2,1,1,0,0,0,0,0,0,0,1,0,0,1
0,3,24,1,74,0,3,2,4,1,43,2,1,2,0,0,1,0,1,0,0,1,0,1,0
1,0,24,0,12,0,1,1,4,3,29,2,2,1,0,0,1,0,0,1,1,0,1,0,0
1,0,60,1,73,0,5,2,4,3,36,2,1,1,0,0,0,0,0,1,1,0,0,0,1
0,3,30,4,28,0,3,1,2,2,33,2,1,1,1,0,0,0,1,0,0,1,0,0,1
0,2,24,1,13,2,3,1,3,2,57,2,1,1,0,0,0,0,1,0,0,1,0,1,0
0,1,6,1,8,0,3,1,3,0,64,2,1,1,0,0,0,0,0,0,0,1,0,0,1
0,1,18,3,24,4,5,2,2,1,42,2,2,1,0,0,0,0,1,0,0,1,0,0,1
1,3,24,3,25,0,5,2,4,2,47,2,2,2,0,0,1,0,1,0,0,1,0,1,0
1,1,15,0,13,1,3,3,2,1,25,2,1,1,0,0,1,0,1,0,1,0,0,0,1
1,1,30,4,84,0,4,2,2,1,49,2,1,1,0,0,0,0,1,0,0,1,0,0,1
1,3,48,1,48,0,1,2,2,2,33,0,1,1,1,0,0,0,1,0,1,0,0,0,0
0,2,21,1,29,1,3,1,1,2,28,0,1,1,1,0,1,0,1,0,0,1,0,0,0
1,0,36,1,82,0,3,2,2,1,26,2,1,2,0,0,0,1,1,0,0,1,0,0,1
0,3,24,4,20,0,4,2,2,1,30,2,2,1,0,0,0,0,1,0,0,1,0,1,0
0,0,15,4,14,0,3,1,3,1,25,2,2,1,0,0,0,0,1,0,1,0,0,0,1
0,2,42,2,63,0,2,0,1,1,33,2,2,1,0,0,0,0,1,0,0,1,0,0,1
0,3,13,1,14,1,1,1,4,0,64,2,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,24,1,66,0,1,2,2,3,29,2,1,1,1,0,0,1,1,0,0,0,0,0,0
0,1,24,4,17,0,5,2,2,1,48,2,2,1,0,0,0,0,1,0,0,1,0,1,0
0,3,12,4,36,4,2,2,1,1,37,2,2,2,0,0,0,0,1,0,0,1,0,1,0
0,3,15,0,16,1,5,2,4,2,34,0,1,2,0,0,0,0,1,0,0,1,0,1,0
0,0,18,1,19,4,4,3,4,2,23,2,2,1,0,0,0,0,1,0,1,0,0,1,0
0,0,36,1,40,0,1,2,3,1,30,2,1,1,1,0,0,0,1,0,0,1,0,0,0
0,3,12,1,24,4,5,2,3,2,50,2,1,1,1,0,1,0,1,0,0,1,0,0,1
0,3,12,1,17,0,4,1,4,0,31,2,1,1,0,0,0,0,1,0,0,1,0,1,0
0,0,30,1,39,0,3,0,4,1,40,2,1,1,1,0,0,1,1,0,0,1,0,0,0
0,3,12,1,8,0,5,2,4,2,38,2,1,1,0,0,0,0,1,0,0,1,0,0,1
1,0,45,1,18,0,3,2,4,3,23,2,1,1,1,0,0,0,1,0,0,0,0,0,1
0,1,45,4,46,1,1,2,4,2,27,2,1,1,0,0,0,1,1,0,0,1,0,0,1
